CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,ZIP
48441013200,Texas,Taylor County,0,0,0,0,0,79603
48441013300,Texas,Taylor County,0,0,0,0,0,79601
48441013300,Texas,Taylor County,0,0,0,0,0,79603
48441013401,Texas,Taylor County,1,1,1,1,0,79605
48441013401,Texas,Taylor County,1,1,1,1,0,79606
48441013402,Texas,Taylor County,1,0,0,0,0,79562
48441013402,Texas,Taylor County,1,0,0,0,0,79602
48441013402,Texas,Taylor County,1,0,0,0,0,79605
48441013402,Texas,Taylor County,1,0,0,0,0,79606
48441013404,Texas,Taylor County,0,0,0,0,0,79601
48441013404,Texas,Taylor County,0,0,0,0,0,79602
48441013404,Texas,Taylor County,0,0,0,0,0,79606
48441013500,Texas,Taylor County,0,0,0,0,0,79508
48441013500,Texas,Taylor County,0,0,0,0,0,79519
48441013500,Texas,Taylor County,0,0,0,0,0,79530
48441013500,Texas,Taylor County,0,0,0,0,0,79541
48441013500,Texas,Taylor County,0,0,0,0,0,79562
48441013500,Texas,Taylor County,0,0,0,0,0,79566
48441013500,Texas,Taylor County,0,0,0,0,0,79567
48441013500,Texas,Taylor County,0,0,0,0,0,79602
48441013500,Texas,Taylor County,0,0,0,0,0,79606
48441013600,Texas,Taylor County,0,0,0,0,0,79536
48441013600,Texas,Taylor County,0,0,0,0,0,79561
48441013600,Texas,Taylor County,0,0,0,0,0,79562
48441013600,Texas,Taylor County,0,0,0,0,0,79563
48441013600,Texas,Taylor County,0,0,0,0,0,79603
48441013600,Texas,Taylor County,0,0,0,0,0,79606
48443950100,Texas,Terrell County,0,1,1,1,1,78851
48443950100,Texas,Terrell County,0,1,1,1,1,79735
48443950100,Texas,Terrell County,0,1,1,1,1,79848
48445950100,Texas,Terry County,0,0,0,0,0,79316
48445950100,Texas,Terry County,0,0,0,0,0,79345
48445950100,Texas,Terry County,0,0,0,0,0,79355
48445950100,Texas,Terry County,0,0,0,0,0,79359
48445950100,Texas,Terry County,0,0,0,0,0,79373
48445950100,Texas,Terry County,0,0,0,0,0,79376
48445950100,Texas,Terry County,0,0,0,0,0,79378
48445950300,Texas,Terry County,1,1,1,1,0,79316
48445950400,Texas,Terry County,1,0,0,0,0,79316
48447950300,Texas,Throckmorton County,0,0,0,0,0,76372
48447950300,Texas,Throckmorton County,0,0,0,0,0,76374
48447950300,Texas,Throckmorton County,0,0,0,0,0,76430
48447950300,Texas,Throckmorton County,0,0,0,0,0,76483
48447950300,Texas,Throckmorton County,0,0,0,0,0,76491
48449950100,Texas,Titus County,0,1,1,0,0,75455
48449950100,Texas,Titus County,0,1,1,0,0,75487
48449950200,Texas,Titus County,0,0,0,0,0,75455
48449950200,Texas,Titus County,0,0,0,0,0,75493
48449950200,Texas,Titus County,0,0,0,0,0,75686
48449950300,Texas,Titus County,1,1,1,1,1,75455
48449950300,Texas,Titus County,1,1,1,1,1,75558
48449950400,Texas,Titus County,0,0,0,0,0,75455
48449950400,Texas,Titus County,0,0,0,0,0,75558
48449950400,Texas,Titus County,0,0,0,0,0,75571
48449950400,Texas,Titus County,0,0,0,0,0,75686
48449950500,Texas,Titus County,0,0,0,0,0,75455
48449950600,Texas,Titus County,1,1,1,1,0,75455
48449950700,Texas,Titus County,1,0,0,0,0,75455
48449950700,Texas,Titus County,1,0,0,0,0,75456
48449950800,Texas,Titus County,1,0,1,0,0,75455
48451000100,Texas,Tom Green County,1,0,0,0,0,76901
48451000100,Texas,Tom Green County,1,0,0,0,0,76903
48451000200,Texas,Tom Green County,1,1,1,1,0,76901
48451000200,Texas,Tom Green County,1,1,1,1,0,76903
48451000300,Texas,Tom Green County,1,0,0,0,0,76903
48451000300,Texas,Tom Green County,1,0,0,0,0,76905
48451000400,Texas,Tom Green County,1,0,1,0,1,76903
48451000700,Texas,Tom Green County,1,1,1,1,1,76903
48451000700,Texas,Tom Green County,1,1,1,1,1,76905
48451000801,Texas,Tom Green County,1,0,0,0,0,76903
48451000801,Texas,Tom Green County,1,0,0,0,0,76904
48451000801,Texas,Tom Green County,1,0,0,0,0,76905
48451000801,Texas,Tom Green County,1,0,0,0,0,76945
48451000802,Texas,Tom Green County,1,1,1,1,0,76903
48451000802,Texas,Tom Green County,1,1,1,1,0,76905
48451000900,Texas,Tom Green County,1,0,1,0,0,76903
48451001000,Texas,Tom Green County,1,0,0,0,0,76901
48451001000,Texas,Tom Green County,1,0,0,0,0,76903
48451001000,Texas,Tom Green County,1,0,0,0,0,76904
48451001101,Texas,Tom Green County,1,0,0,0,0,76901
48451001102,Texas,Tom Green County,1,0,0,0,0,76901
48451001200,Texas,Tom Green County,1,0,0,0,0,76901
48451001301,Texas,Tom Green County,1,0,0,0,0,76901
48451001301,Texas,Tom Green County,1,0,0,0,0,76903
48451001301,Texas,Tom Green County,1,0,0,0,0,76904
48451001301,Texas,Tom Green County,1,0,0,0,0,76909
48451001303,Texas,Tom Green County,1,0,0,0,0,76901
48451001303,Texas,Tom Green County,1,0,0,0,0,76904
48451001304,Texas,Tom Green County,1,0,0,0,0,76904
48451001400,Texas,Tom Green County,1,1,1,1,1,76903
48451001400,Texas,Tom Green County,1,1,1,1,1,76904
48451001500,Texas,Tom Green County,1,1,1,1,0,76903
48451001500,Texas,Tom Green County,1,1,1,1,0,76905
48451001500,Texas,Tom Green County,1,1,1,1,0,76908
48451001600,Texas,Tom Green County,0,0,0,0,0,76861
48451001600,Texas,Tom Green County,0,0,0,0,0,76886
48451001600,Texas,Tom Green County,0,0,0,0,0,76903
48451001600,Texas,Tom Green County,0,0,0,0,0,76904
48451001600,Texas,Tom Green County,0,0,0,0,0,76905
48451001600,Texas,Tom Green County,0,0,0,0,0,76937
48451001600,Texas,Tom Green County,0,0,0,0,0,76940
48451001600,Texas,Tom Green County,0,0,0,0,0,76955
48451001600,Texas,Tom Green County,0,0,0,0,0,76957
48451001702,Texas,Tom Green County,0,0,0,0,0,76901
48451001704,Texas,Tom Green County,0,0,0,0,0,76901
48451001704,Texas,Tom Green County,0,0,0,0,0,76903
48451001704,Texas,Tom Green County,0,0,0,0,0,76904
48451001704,Texas,Tom Green County,0,0,0,0,0,76905
48451001704,Texas,Tom Green County,0,0,0,0,0,76934
48451001704,Texas,Tom Green County,0,0,0,0,0,76935
48451001704,Texas,Tom Green County,0,0,0,0,0,76939
48451001704,Texas,Tom Green County,0,0,0,0,0,76958
48451001706,Texas,Tom Green County,1,0,0,0,0,76904
48451001706,Texas,Tom Green County,1,0,0,0,0,76906
48451001707,Texas,Tom Green County,1,0,0,0,0,76901
48451001707,Texas,Tom Green County,1,0,0,0,0,76904
48451001708,Texas,Tom Green County,0,0,0,0,0,76904
48451001708,Texas,Tom Green County,0,0,0,0,0,76935
48451001800,Texas,Tom Green County,1,0,1,0,0,76902
48451001800,Texas,Tom Green County,1,0,1,0,0,76903
48451980000,Texas,Tom Green County,1,0,0,0,0,76904
48453000101,Texas,Travis County,1,0,0,0,0,78703
48453000101,Texas,Travis County,1,0,0,0,0,78731
48453000101,Texas,Travis County,1,0,0,0,0,78757
48453000101,Texas,Travis County,1,0,0,0,0,78779
48453000102,Texas,Travis County,1,0,0,0,0,78703
48453000102,Texas,Travis County,1,0,0,0,0,78731
48453000203,Texas,Travis County,1,0,0,0,0,78705
48453000203,Texas,Travis County,1,0,0,0,0,78751
48453000203,Texas,Travis County,1,0,0,0,0,78756
48453000204,Texas,Travis County,1,0,0,0,0,78703
48453000204,Texas,Travis County,1,0,0,0,0,78705
48453000204,Texas,Travis County,1,0,0,0,0,78756
48453000205,Texas,Travis County,1,0,0,0,0,78751
48453000205,Texas,Travis County,1,0,0,0,0,78756
48453000206,Texas,Travis County,1,0,0,0,0,78756
48453000302,Texas,Travis County,1,0,0,0,0,78705
48453000302,Texas,Travis County,1,0,0,0,0,78751
48453000302,Texas,Travis County,1,0,0,0,0,78765
48453000304,Texas,Travis County,1,0,0,0,0,78751
48453000305,Texas,Travis County,1,0,1,0,0,78751
48453000306,Texas,Travis County,1,0,0,0,0,78722
48453000306,Texas,Travis County,1,0,0,0,0,78723
48453000307,Texas,Travis County,1,0,0,0,0,78722
48453000401,Texas,Travis County,1,0,1,0,0,78705
48453000401,Texas,Travis County,1,0,1,0,0,78712
48453000401,Texas,Travis County,1,0,1,0,0,78722
48453000402,Texas,Travis County,1,0,1,0,0,78702
48453000402,Texas,Travis County,1,0,1,0,0,78712
48453000402,Texas,Travis County,1,0,1,0,0,78722
48453000500,Texas,Travis County,1,0,1,0,0,78705
48453000601,Texas,Travis County,1,1,1,1,0,78705
48453000601,Texas,Travis County,1,1,1,1,0,78712
48453000601,Texas,Travis County,1,1,1,1,0,78713
48453000603,Texas,Travis County,1,0,1,0,1,78705
48453000603,Texas,Travis County,1,0,1,0,1,78712
48453000604,Texas,Travis County,1,0,1,0,1,78701
48453000604,Texas,Travis County,1,0,1,0,1,78705
48453000604,Texas,Travis County,1,0,1,0,1,78712
48453000700,Texas,Travis County,1,0,1,0,0,78701
48453000700,Texas,Travis County,1,0,1,0,0,78711
48453000700,Texas,Travis County,1,0,1,0,0,78712
48453000700,Texas,Travis County,1,0,1,0,0,78774
48453000700,Texas,Travis County,1,0,1,0,0,78778
48453000801,Texas,Travis County,1,0,1,0,0,78702
48453000802,Texas,Travis County,1,0,1,0,0,78702
48453000803,Texas,Travis County,1,0,0,0,0,78701
48453000803,Texas,Travis County,1,0,0,0,0,78702
48453000804,Texas,Travis County,1,0,1,0,1,78702
48453000901,Texas,Travis County,1,0,1,0,0,78701
48453000901,Texas,Travis County,1,0,1,0,0,78702
48453000902,Texas,Travis County,1,0,1,0,0,78701
48453000902,Texas,Travis County,1,0,1,0,0,78702
48453000902,Texas,Travis County,1,0,1,0,0,78762
48453001000,Texas,Travis County,1,0,1,0,1,78701
48453001000,Texas,Travis County,1,0,1,0,1,78702
48453001100,Texas,Travis County,1,0,0,0,0,78701
48453001100,Texas,Travis County,1,0,0,0,0,78703
48453001100,Texas,Travis County,1,0,0,0,0,78767
48453001100,Texas,Travis County,1,0,0,0,0,78768
48453001200,Texas,Travis County,1,0,0,0,0,78701
48453001200,Texas,Travis County,1,0,0,0,0,78703
48453001303,Texas,Travis County,1,0,0,0,0,78704
48453001304,Texas,Travis County,1,0,0,0,0,78704
48453001305,Texas,Travis County,1,0,0,0,0,78704
48453001307,Texas,Travis County,1,0,0,0,0,78704
48453001308,Texas,Travis County,1,0,0,0,0,78704
48453001401,Texas,Travis County,1,0,0,0,0,78704
48453001402,Texas,Travis County,1,0,0,0,0,78704
48453001403,Texas,Travis County,1,0,0,0,0,78741
48453001501,Texas,Travis County,1,0,0,0,0,78756
48453001501,Texas,Travis County,1,0,0,0,0,78757
48453001501,Texas,Travis County,1,0,0,0,0,78766
48453001503,Texas,Travis County,1,0,1,0,0,78751
48453001503,Texas,Travis County,1,0,1,0,0,78752
48453001504,Texas,Travis County,1,0,0,0,0,78752
48453001504,Texas,Travis County,1,0,0,0,0,78757
48453001505,Texas,Travis County,1,0,0,0,0,78752
48453001505,Texas,Travis County,1,0,0,0,0,78756
48453001505,Texas,Travis County,1,0,0,0,0,78757
48453001602,Texas,Travis County,1,0,0,0,0,78703
48453001602,Texas,Travis County,1,0,0,0,0,78712
48453001603,Texas,Travis County,1,0,0,0,0,78703
48453001603,Texas,Travis County,1,0,0,0,0,78763
48453001604,Texas,Travis County,1,0,0,0,0,78703
48453001605,Texas,Travis County,1,0,0,0,0,78703
48453001606,Texas,Travis County,1,0,0,0,0,78703
48453001705,Texas,Travis County,1,0,0,0,0,78731
48453001705,Texas,Travis County,1,0,0,0,0,78759
48453001706,Texas,Travis County,1,0,0,0,0,78759
48453001707,Texas,Travis County,1,0,0,0,0,78757
48453001707,Texas,Travis County,1,0,0,0,0,78759
48453001712,Texas,Travis County,1,0,1,0,0,78704
48453001712,Texas,Travis County,1,0,1,0,0,78745
48453001713,Texas,Travis County,1,0,0,0,0,78745
48453001714,Texas,Travis County,1,0,0,0,0,78726
48453001714,Texas,Travis County,1,0,0,0,0,78730
48453001714,Texas,Travis County,1,0,0,0,0,78750
48453001714,Texas,Travis County,1,0,0,0,0,78759
48453001716,Texas,Travis County,1,0,0,0,0,78730
48453001716,Texas,Travis County,1,0,0,0,0,78731
48453001716,Texas,Travis County,1,0,0,0,0,78750
48453001716,Texas,Travis County,1,0,0,0,0,78759
48453001718,Texas,Travis County,1,0,0,0,0,78731
48453001718,Texas,Travis County,1,0,0,0,0,78755
48453001719,Texas,Travis County,1,0,0,0,0,78731
48453001722,Texas,Travis County,1,0,0,0,0,78759
48453001728,Texas,Travis County,1,0,0,0,0,78715
48453001728,Texas,Travis County,1,0,0,0,0,78745
48453001728,Texas,Travis County,1,0,0,0,0,78748
48453001729,Texas,Travis County,1,1,1,1,1,78745
48453001733,Texas,Travis County,0,0,0,0,0,78736
48453001733,Texas,Travis County,0,0,0,0,0,78737
48453001737,Texas,Travis County,1,0,0,0,0,78735
48453001737,Texas,Travis County,1,0,0,0,0,78736
48453001737,Texas,Travis County,1,0,0,0,0,78737
48453001737,Texas,Travis County,1,0,0,0,0,78739
48453001737,Texas,Travis County,1,0,0,0,0,78749
48453001738,Texas,Travis County,1,0,0,0,0,78749
48453001740,Texas,Travis County,1,0,0,0,0,78739
48453001740,Texas,Travis County,1,0,0,0,0,78748
48453001740,Texas,Travis County,1,0,0,0,0,78749
48453001741,Texas,Travis County,1,0,0,0,0,78734
48453001742,Texas,Travis County,0,0,0,0,0,78734
48453001742,Texas,Travis County,0,0,0,0,0,78738
48453001745,Texas,Travis County,1,0,0,0,0,78727
48453001745,Texas,Travis County,1,0,0,0,0,78759
48453001746,Texas,Travis County,1,0,0,0,0,78745
48453001746,Texas,Travis County,1,0,0,0,0,78748
48453001747,Texas,Travis County,1,0,1,0,0,78745
48453001747,Texas,Travis County,1,0,1,0,0,78748
48453001748,Texas,Travis County,1,0,0,0,0,78748
48453001749,Texas,Travis County,1,0,0,0,0,78709
48453001749,Texas,Travis County,1,0,0,0,0,78735
48453001749,Texas,Travis County,1,0,0,0,0,78749
48453001750,Texas,Travis County,1,0,0,0,0,78735
48453001750,Texas,Travis County,1,0,0,0,0,78745
48453001750,Texas,Travis County,1,0,0,0,0,78749
48453001751,Texas,Travis County,1,0,0,0,0,78731
48453001751,Texas,Travis County,1,0,0,0,0,78759
48453001752,Texas,Travis County,1,0,1,0,1,78731
48453001753,Texas,Travis County,1,0,0,0,0,78759
48453001754,Texas,Travis County,1,0,0,0,0,78727
48453001754,Texas,Travis County,1,0,0,0,0,78759
48453001755,Texas,Travis County,1,0,0,0,0,78731
48453001755,Texas,Travis County,1,0,0,0,0,78759
48453001756,Texas,Travis County,1,0,0,0,0,78759
48453001757,Texas,Travis County,1,0,0,0,0,78759
48453001760,Texas,Travis County,1,0,0,0,0,78730
48453001760,Texas,Travis County,1,0,0,0,0,78732
48453001761,Texas,Travis County,1,0,0,0,0,78730
48453001764,Texas,Travis County,0,0,0,0,0,78669
48453001764,Texas,Travis County,0,0,0,0,0,78734
48453001764,Texas,Travis County,0,0,0,0,0,78738
48453001765,Texas,Travis County,1,0,0,0,0,78613
48453001765,Texas,Travis County,1,0,0,0,0,78641
48453001765,Texas,Travis County,1,0,0,0,0,78726
48453001765,Texas,Travis County,1,0,0,0,0,78732
48453001766,Texas,Travis County,0,0,0,0,0,78613
48453001766,Texas,Travis County,0,0,0,0,0,78641
48453001766,Texas,Travis County,0,0,0,0,0,78642
48453001766,Texas,Travis County,0,0,0,0,0,78645
48453001766,Texas,Travis County,0,0,0,0,0,78654
48453001768,Texas,Travis County,0,0,0,0,0,78620
48453001768,Texas,Travis County,0,0,0,0,0,78663
48453001768,Texas,Travis County,0,0,0,0,0,78669
48453001768,Texas,Travis County,0,0,0,0,0,78735
48453001768,Texas,Travis County,0,0,0,0,0,78736
48453001768,Texas,Travis County,0,0,0,0,0,78737
48453001768,Texas,Travis County,0,0,0,0,0,78738
48453001769,Texas,Travis County,1,0,0,0,0,78735
48453001769,Texas,Travis County,1,0,0,0,0,78736
48453001770,Texas,Travis County,1,0,0,0,0,78737
48453001770,Texas,Travis County,1,0,0,0,0,78739
48453001771,Texas,Travis County,1,0,0,0,0,78734
48453001772,Texas,Travis County,1,0,0,0,0,78652
48453001772,Texas,Travis County,1,0,0,0,0,78748
48453001773,Texas,Travis County,1,0,0,0,0,78734
48453001773,Texas,Travis County,1,0,0,0,0,78738
48453001774,Texas,Travis County,1,0,0,0,0,78739
48453001774,Texas,Travis County,1,0,0,0,0,78748
48453001775,Texas,Travis County,0,0,0,0,0,78610
48453001775,Texas,Travis County,0,0,0,0,0,78652
48453001775,Texas,Travis County,0,0,0,0,0,78739
48453001775,Texas,Travis County,0,0,0,0,0,78748
48453001776,Texas,Travis County,1,0,0,0,0,78745
48453001776,Texas,Travis County,1,0,0,0,0,78749
48453001777,Texas,Travis County,1,0,0,0,0,78745
48453001777,Texas,Travis County,1,0,0,0,0,78748
48453001777,Texas,Travis County,1,0,0,0,0,78749
48453001778,Texas,Travis County,1,0,0,0,0,78734
48453001778,Texas,Travis County,1,0,0,0,0,78738
48453001779,Texas,Travis County,1,0,0,0,0,78645
48453001780,Texas,Travis County,0,0,0,0,0,78641
48453001780,Texas,Travis County,0,0,0,0,0,78645
48453001781,Texas,Travis County,1,0,0,0,0,78750
48453001782,Texas,Travis County,1,0,0,0,0,78750
48453001782,Texas,Travis County,1,0,0,0,0,78759
48453001783,Texas,Travis County,1,0,0,0,0,78733
48453001783,Texas,Travis County,1,0,0,0,0,78746
48453001784,Texas,Travis County,1,0,0,0,0,78733
48453001784,Texas,Travis County,1,0,0,0,0,78738
48453001785,Texas,Travis County,1,0,1,0,0,78727
48453001785,Texas,Travis County,1,0,1,0,0,78728
48453001785,Texas,Travis County,1,0,1,0,0,78729
48453001786,Texas,Travis County,1,0,0,0,0,78727
48453001786,Texas,Travis County,1,0,0,0,0,78759
48453001804,Texas,Travis County,1,0,1,0,1,78752
48453001804,Texas,Travis County,1,0,1,0,1,78753
48453001805,Texas,Travis County,1,0,1,0,0,78753
48453001805,Texas,Travis County,1,0,1,0,0,78758
48453001806,Texas,Travis County,1,0,1,0,1,78753
48453001811,Texas,Travis County,1,0,1,0,0,78723
48453001811,Texas,Travis County,1,0,1,0,0,78752
48453001812,Texas,Travis County,1,0,0,0,0,78723
48453001812,Texas,Travis County,1,0,0,0,0,78752
48453001812,Texas,Travis County,1,0,0,0,0,78761
48453001813,Texas,Travis County,1,0,1,0,0,78752
48453001813,Texas,Travis County,1,0,1,0,0,78753
48453001813,Texas,Travis County,1,0,1,0,0,78754
48453001817,Texas,Travis County,1,0,0,0,0,78757
48453001817,Texas,Travis County,1,0,0,0,0,78758
48453001818,Texas,Travis County,1,0,0,0,0,78718
48453001818,Texas,Travis County,1,0,0,0,0,78757
48453001818,Texas,Travis County,1,0,0,0,0,78758
48453001819,Texas,Travis County,1,0,1,0,0,78753
48453001819,Texas,Travis County,1,0,1,0,0,78758
48453001820,Texas,Travis County,1,0,1,0,1,78758
48453001821,Texas,Travis County,1,1,1,1,1,78758
48453001822,Texas,Travis County,1,0,1,0,0,78753
48453001822,Texas,Travis County,1,0,1,0,0,78758
48453001823,Texas,Travis County,1,0,1,0,0,78753
48453001824,Texas,Travis County,1,0,0,0,0,78753
48453001826,Texas,Travis County,1,0,1,0,0,78727
48453001826,Texas,Travis County,1,0,1,0,0,78753
48453001826,Texas,Travis County,1,0,1,0,0,78758
48453001828,Texas,Travis County,1,0,0,0,0,78727
48453001828,Texas,Travis County,1,0,0,0,0,78759
48453001829,Texas,Travis County,1,0,1,0,0,78727
48453001829,Texas,Travis County,1,0,1,0,0,78758
48453001829,Texas,Travis County,1,0,1,0,0,78759
48453001832,Texas,Travis County,1,0,0,0,0,78753
48453001832,Texas,Travis County,1,0,0,0,0,78754
48453001833,Texas,Travis County,1,0,1,0,0,78753
48453001833,Texas,Travis County,1,0,1,0,0,78754
48453001834,Texas,Travis County,1,1,1,1,1,78710
48453001834,Texas,Travis County,1,1,1,1,1,78714
48453001834,Texas,Travis County,1,1,1,1,1,78724
48453001834,Texas,Travis County,1,1,1,1,1,78752
48453001834,Texas,Travis County,1,1,1,1,1,78754
48453001835,Texas,Travis County,1,0,1,0,0,78753
48453001835,Texas,Travis County,1,0,1,0,0,78754
48453001839,Texas,Travis County,1,0,0,0,0,78753
48453001839,Texas,Travis County,1,0,0,0,0,78754
48453001840,Texas,Travis County,1,1,1,1,0,78660
48453001840,Texas,Travis County,1,1,1,1,0,78728
48453001840,Texas,Travis County,1,1,1,1,0,78753
48453001841,Texas,Travis County,1,0,0,0,0,78660
48453001841,Texas,Travis County,1,0,0,0,0,78691
48453001842,Texas,Travis County,0,0,0,0,0,78653
48453001842,Texas,Travis County,0,0,0,0,0,78660
48453001842,Texas,Travis County,0,0,0,0,0,78754
48453001843,Texas,Travis County,1,0,0,0,0,78758
48453001844,Texas,Travis County,1,1,1,1,0,78708
48453001844,Texas,Travis County,1,1,1,1,0,78758
48453001845,Texas,Travis County,1,0,0,0,0,78753
48453001845,Texas,Travis County,1,0,0,0,0,78758
48453001846,Texas,Travis County,1,0,0,0,0,78727
48453001846,Texas,Travis County,1,0,0,0,0,78728
48453001847,Texas,Travis County,1,0,0,0,0,78727
48453001847,Texas,Travis County,1,0,0,0,0,78728
48453001848,Texas,Travis County,1,0,0,0,0,78727
48453001848,Texas,Travis County,1,0,0,0,0,78753
48453001849,Texas,Travis County,1,0,0,0,0,78758
48453001849,Texas,Travis County,1,0,0,0,0,78759
48453001850,Texas,Travis County,1,0,0,0,0,78727
48453001850,Texas,Travis County,1,0,0,0,0,78758
48453001851,Texas,Travis County,1,0,0,0,0,78728
48453001853,Texas,Travis County,1,0,0,0,0,78728
48453001854,Texas,Travis County,0,0,0,0,0,78615
48453001854,Texas,Travis County,0,0,0,0,0,78621
48453001854,Texas,Travis County,0,0,0,0,0,78653
48453001855,Texas,Travis County,1,0,0,0,0,78634
48453001855,Texas,Travis County,1,0,0,0,0,78660
48453001855,Texas,Travis County,1,0,0,0,0,78664
48453001856,Texas,Travis County,0,0,0,0,0,78653
48453001856,Texas,Travis County,0,0,0,0,0,78660
48453001856,Texas,Travis County,0,0,0,0,0,78724
48453001856,Texas,Travis County,0,0,0,0,0,78754
48453001857,Texas,Travis County,1,0,0,0,0,78660
48453001857,Texas,Travis County,1,0,0,0,0,78664
48453001858,Texas,Travis County,1,0,0,0,0,78634
48453001858,Texas,Travis County,1,0,0,0,0,78660
48453001859,Texas,Travis County,0,0,0,0,0,76574
48453001859,Texas,Travis County,0,0,0,0,0,78615
48453001859,Texas,Travis County,0,0,0,0,0,78653
48453001859,Texas,Travis County,0,0,0,0,0,78660
48453001860,Texas,Travis County,1,1,1,1,0,78660
48453001861,Texas,Travis County,1,0,0,0,0,78660
48453001862,Texas,Travis County,1,0,0,0,0,78660
48453001863,Texas,Travis County,1,1,1,1,1,78728
48453001864,Texas,Travis County,1,1,1,1,0,78728
48453001901,Texas,Travis County,1,0,0,0,0,78704
48453001908,Texas,Travis County,0,0,0,0,0,78735
48453001910,Texas,Travis County,1,0,0,0,0,78746
48453001911,Texas,Travis County,1,0,0,0,0,78746
48453001912,Texas,Travis County,1,0,0,0,0,78733
48453001912,Texas,Travis County,1,0,0,0,0,78746
48453001913,Texas,Travis County,1,0,0,0,0,78746
48453001914,Texas,Travis County,1,0,0,0,0,78735
48453001915,Texas,Travis County,1,0,0,0,0,78735
48453001915,Texas,Travis County,1,0,0,0,0,78745
48453001916,Texas,Travis County,1,0,0,0,0,78733
48453001916,Texas,Travis County,1,0,0,0,0,78738
48453001916,Texas,Travis County,1,0,0,0,0,78746
48453001917,Texas,Travis County,1,0,0,0,0,78746
48453001918,Texas,Travis County,1,0,0,0,0,78746
48453001919,Texas,Travis County,1,0,0,0,0,78716
48453001919,Texas,Travis County,1,0,0,0,0,78746
48453002002,Texas,Travis County,1,0,0,0,0,78704
48453002002,Texas,Travis County,1,0,0,0,0,78745
48453002003,Texas,Travis County,1,0,1,0,0,78704
48453002003,Texas,Travis County,1,0,1,0,0,78745
