dt,dt_iso,temp,wind_speed,weather_main,pressure,humidity,time_occ,occ_date
1578711600,2020-01-11 03:00:00 +0000 UTC,59.68,4.0,Mist,1009,90,03:00:00,11/01/2020
1578715200,2020-01-11 04:00:00 +0000 UTC,57.56,5.99,Rain,1006,90,04:00:00,11/01/2020
1578718800,2020-01-11 05:00:00 +0000 UTC,56.57,1.99,Rain,1009,90,05:00:00,11/01/2020
1578722400,2020-01-11 06:00:00 +0000 UTC,56.1,1.01,Rain,1010,92,06:00:00,11/01/2020
1578726000,2020-01-11 07:00:00 +0000 UTC,55.83,1.01,Rain,1009,92,07:00:00,11/01/2020
1578729600,2020-01-11 08:00:00 +0000 UTC,55.35,4.0,Rain,1010,86,08:00:00,11/01/2020
1578733200,2020-01-11 09:00:00 +0000 UTC,55.2,4.0,Clouds,1012,71,09:00:00,11/01/2020
1578736800,2020-01-11 10:00:00 +0000 UTC,52.95,4.0,Clouds,1013,88,10:00:00,11/01/2020
1578740400,2020-01-11 11:00:00 +0000 UTC,50.16,5.99,Clouds,1014,86,11:00:00,11/01/2020
1578744000,2020-01-11 12:00:00 +0000 UTC,47.39,4.0,Clouds,1016,81,12:00:00,11/01/2020
1578747600,2020-01-11 13:00:00 +0000 UTC,45.25,7.0,Clouds,1018,80,13:00:00,11/01/2020
1578751200,2020-01-11 14:00:00 +0000 UTC,43.9,8.01,Clouds,1020,79,14:00:00,11/01/2020
1578754800,2020-01-11 15:00:00 +0000 UTC,44.26,7.0,Clouds,1021,75,15:00:00,11/01/2020
1578758400,2020-01-11 16:00:00 +0000 UTC,46.08,7.0,Rain,1022,70,16:00:00,11/01/2020
1578762000,2020-01-11 17:00:00 +0000 UTC,48.88,1.99,Clouds,1023,63,17:00:00,11/01/2020
1578765600,2020-01-11 18:00:00 +0000 UTC,51.39,5.99,Clear,1022,58,18:00:00,11/01/2020
1578769200,2020-01-11 19:00:00 +0000 UTC,54.0,4.0,Clouds,1021,54,19:00:00,11/01/2020
1578772800,2020-01-11 20:00:00 +0000 UTC,56.34,5.01,Clouds,1021,53,20:00:00,11/01/2020
1578776400,2020-01-11 21:00:00 +0000 UTC,56.93,4.0,Clear,1021,52,21:00:00,11/01/2020
1578780000,2020-01-11 22:00:00 +0000 UTC,57.63,3.0,Clear,1021,51,22:00:00,11/01/2020
1578783600,2020-01-11 23:00:00 +0000 UTC,56.19,4.0,Clear,1020,51,23:00:00,11/01/2020
1578787200,2020-01-12 00:00:00 +0000 UTC,52.45,3.36,Clear,1021,59,00:00:00,12/01/2020
1578790800,2020-01-12 01:00:00 +0000 UTC,48.58,1.99,Clear,1021,69,01:00:00,12/01/2020
1578794400,2020-01-12 02:00:00 +0000 UTC,46.99,1.01,Clear,1022,73,02:00:00,12/01/2020
1578798000,2020-01-12 03:00:00 +0000 UTC,45.34,1.99,Clear,1022,76,03:00:00,12/01/2020
1578801600,2020-01-12 04:00:00 +0000 UTC,44.15,1.01,Clear,1023,78,04:00:00,12/01/2020
1578805200,2020-01-12 05:00:00 +0000 UTC,43.36,1.01,Clear,1023,80,05:00:00,12/01/2020
1578808800,2020-01-12 06:00:00 +0000 UTC,41.25,1.01,Clear,1022,84,06:00:00,12/01/2020
1578812400,2020-01-12 07:00:00 +0000 UTC,39.88,3.36,Clear,1023,86,07:00:00,12/01/2020
1578816000,2020-01-12 08:00:00 +0000 UTC,38.52,0.0,Clear,1022,88,08:00:00,12/01/2020
1578819600,2020-01-12 09:00:00 +0000 UTC,36.95,0.0,Clear,1022,90,09:00:00,12/01/2020
1578823200,2020-01-12 10:00:00 +0000 UTC,36.34,0.0,Clear,1022,91,10:00:00,12/01/2020
1578826800,2020-01-12 11:00:00 +0000 UTC,36.18,0.0,Clear,1022,92,11:00:00,12/01/2020
1578830400,2020-01-12 12:00:00 +0000 UTC,35.11,0.0,Clear,1021,92,12:00:00,12/01/2020
1578834000,2020-01-12 13:00:00 +0000 UTC,34.2,4.7,Fog,1021,92,13:00:00,12/01/2020
1578837600,2020-01-12 14:00:00 +0000 UTC,35.94,0.0,Clear,1021,93,14:00:00,12/01/2020
1578841200,2020-01-12 15:00:00 +0000 UTC,39.99,1.99,Clear,1022,90,15:00:00,12/01/2020
1578844800,2020-01-12 16:00:00 +0000 UTC,44.33,3.0,Clear,1023,79,16:00:00,12/01/2020
1578848400,2020-01-12 17:00:00 +0000 UTC,48.87,3.0,Clear,1023,70,17:00:00,12/01/2020
1578852000,2020-01-12 18:00:00 +0000 UTC,52.18,1.01,Clear,1022,65,18:00:00,12/01/2020
1578855600,2020-01-12 19:00:00 +0000 UTC,57.07,1.01,Clear,1021,56,19:00:00,12/01/2020
1578859200,2020-01-12 20:00:00 +0000 UTC,57.72,3.0,Clear,1021,61,20:00:00,12/01/2020
1578862800,2020-01-12 21:00:00 +0000 UTC,60.4,4.0,Clear,1020,58,21:00:00,12/01/2020
1578866400,2020-01-12 22:00:00 +0000 UTC,61.21,1.99,Clear,1020,58,22:00:00,12/01/2020
1578870000,2020-01-12 23:00:00 +0000 UTC,60.22,1.99,Clear,1020,61,23:00:00,12/01/2020
1578873600,2020-01-13 00:00:00 +0000 UTC,57.52,1.01,Clear,1020,68,00:00:00,13/01/2020
1578877200,2020-01-13 01:00:00 +0000 UTC,54.93,3.36,Clear,1021,74,01:00:00,13/01/2020
1578880800,2020-01-13 02:00:00 +0000 UTC,53.28,4.7,Clear,1021,78,02:00:00,13/01/2020
1578884400,2020-01-13 03:00:00 +0000 UTC,52.38,0.0,Clear,1021,83,03:00:00,13/01/2020
1578888000,2020-01-13 04:00:00 +0000 UTC,51.21,0.0,Clear,1022,88,04:00:00,13/01/2020
1578891600,2020-01-13 05:00:00 +0000 UTC,51.24,3.36,Clouds,1022,89,05:00:00,13/01/2020
1578895200,2020-01-13 06:00:00 +0000 UTC,51.1,3.36,Clouds,1022,90,06:00:00,13/01/2020
1578898800,2020-01-13 07:00:00 +0000 UTC,51.06,0.0,Clouds,1022,91,07:00:00,13/01/2020
1578902400,2020-01-13 08:00:00 +0000 UTC,52.03,0.0,Clouds,1022,91,08:00:00,13/01/2020
1578906000,2020-01-13 09:00:00 +0000 UTC,52.99,1.99,Clouds,1022,91,09:00:00,13/01/2020
1578909600,2020-01-13 10:00:00 +0000 UTC,53.01,0.0,Mist,1021,92,10:00:00,13/01/2020
1578913200,2020-01-13 11:00:00 +0000 UTC,52.81,1.01,Clouds,1021,93,11:00:00,13/01/2020
1578916800,2020-01-13 12:00:00 +0000 UTC,52.9,1.01,Mist,1022,94,12:00:00,13/01/2020
1578920400,2020-01-13 13:00:00 +0000 UTC,52.68,0.0,Fog,1022,95,13:00:00,13/01/2020
1578924000,2020-01-13 14:00:00 +0000 UTC,52.79,1.01,Fog,1022,95,14:00:00,13/01/2020
1578927600,2020-01-13 15:00:00 +0000 UTC,53.65,1.99,Fog,1022,95,15:00:00,13/01/2020
1578931200,2020-01-13 16:00:00 +0000 UTC,54.3,1.01,Mist,1023,95,16:00:00,13/01/2020
1578934800,2020-01-13 17:00:00 +0000 UTC,55.04,3.36,Mist,1023,95,17:00:00,13/01/2020
1578938400,2020-01-13 18:00:00 +0000 UTC,56.08,1.99,Mist,1021,94,18:00:00,13/01/2020
1578942000,2020-01-13 19:00:00 +0000 UTC,57.04,0.0,Mist,1021,92,19:00:00,13/01/2020
1578942000,2020-01-13 19:00:00 +0000 UTC,57.04,0.0,Rain,1021,92,19:00:00,13/01/2020
1578945600,2020-01-13 20:00:00 +0000 UTC,58.51,1.01,Rain,1019,94,20:00:00,13/01/2020
1578945600,2020-01-13 20:00:00 +0000 UTC,58.51,1.01,Mist,1019,94,20:00:00,13/01/2020
1578949200,2020-01-13 21:00:00 +0000 UTC,59.04,1.01,Mist,1019,94,21:00:00,13/01/2020
1578952800,2020-01-13 22:00:00 +0000 UTC,59.11,1.01,Mist,1019,95,22:00:00,13/01/2020
1578956400,2020-01-13 23:00:00 +0000 UTC,59.54,1.01,Rain,1019,94,23:00:00,13/01/2020
1578956400,2020-01-13 23:00:00 +0000 UTC,59.54,1.01,Mist,1019,94,23:00:00,13/01/2020
1578960000,2020-01-14 00:00:00 +0000 UTC,59.67,0.0,Mist,1020,95,00:00:00,14/01/2020
1578960000,2020-01-14 00:00:00 +0000 UTC,59.67,0.0,Rain,1020,95,00:00:00,14/01/2020
1578963600,2020-01-14 01:00:00 +0000 UTC,59.67,0.0,Mist,1020,95,01:00:00,14/01/2020
1578967200,2020-01-14 02:00:00 +0000 UTC,59.67,1.01,Fog,1020,95,02:00:00,14/01/2020
1578970800,2020-01-14 03:00:00 +0000 UTC,59.76,1.01,Fog,1020,95,03:00:00,14/01/2020
1578974400,2020-01-14 04:00:00 +0000 UTC,59.77,1.01,Rain,1020,95,04:00:00,14/01/2020
1578974400,2020-01-14 04:00:00 +0000 UTC,59.77,1.01,Fog,1020,95,04:00:00,14/01/2020
1578978000,2020-01-14 05:00:00 +0000 UTC,59.77,0.0,Fog,1020,95,05:00:00,14/01/2020
1578978000,2020-01-14 05:00:00 +0000 UTC,59.77,0.0,Rain,1020,95,05:00:00,14/01/2020
1578981600,2020-01-14 06:00:00 +0000 UTC,59.77,1.01,Fog,1020,95,06:00:00,14/01/2020
1578985200,2020-01-14 07:00:00 +0000 UTC,59.81,1.01,Fog,1020,96,07:00:00,14/01/2020
1578985200,2020-01-14 07:00:00 +0000 UTC,59.81,1.01,Rain,1020,96,07:00:00,14/01/2020
1578988800,2020-01-14 08:00:00 +0000 UTC,60.22,0.0,Fog,1020,96,08:00:00,14/01/2020
1578992400,2020-01-14 09:00:00 +0000 UTC,60.24,0.0,Fog,1019,96,09:00:00,14/01/2020
1578996000,2020-01-14 10:00:00 +0000 UTC,60.37,0.0,Fog,1019,95,10:00:00,14/01/2020
1578996000,2020-01-14 10:00:00 +0000 UTC,60.37,0.0,Rain,1019,95,10:00:00,14/01/2020
1578999600,2020-01-14 11:00:00 +0000 UTC,60.46,0.0,Fog,1019,96,11:00:00,14/01/2020
1579003200,2020-01-14 12:00:00 +0000 UTC,60.31,0.0,Mist,1020,89,12:00:00,14/01/2020
1579003200,2020-01-14 12:00:00 +0000 UTC,60.31,0.0,Rain,1020,89,12:00:00,14/01/2020
1579006800,2020-01-14 13:00:00 +0000 UTC,60.51,0.0,Rain,1020,96,13:00:00,14/01/2020
1579006800,2020-01-14 13:00:00 +0000 UTC,60.51,0.0,Fog,1020,96,13:00:00,14/01/2020
1579010400,2020-01-14 14:00:00 +0000 UTC,60.55,1.01,Fog,1020,97,14:00:00,14/01/2020
1579014000,2020-01-14 15:00:00 +0000 UTC,61.52,0.0,Mist,1020,90,15:00:00,14/01/2020
1579017600,2020-01-14 16:00:00 +0000 UTC,62.8,1.01,Fog,1021,97,16:00:00,14/01/2020
1579021200,2020-01-14 17:00:00 +0000 UTC,65.77,0.0,Mist,1020,95,17:00:00,14/01/2020
1579024800,2020-01-14 18:00:00 +0000 UTC,66.72,1.01,Mist,1019,94,18:00:00,14/01/2020
1579028400,2020-01-14 19:00:00 +0000 UTC,69.35,1.99,Mist,1018,92,19:00:00,14/01/2020
1579032000,2020-01-14 20:00:00 +0000 UTC,71.51,1.01,Rain,1017,88,20:00:00,14/01/2020
1579035600,2020-01-14 21:00:00 +0000 UTC,73.47,5.99,Clouds,1017,84,21:00:00,14/01/2020
1579039200,2020-01-14 22:00:00 +0000 UTC,74.93,4.0,Clouds,1016,81,22:00:00,14/01/2020
1579042800,2020-01-14 23:00:00 +0000 UTC,74.39,1.99,Clouds,1016,82,23:00:00,14/01/2020
1579046400,2020-01-15 00:00:00 +0000 UTC,72.09,1.01,Clouds,1016,86,00:00:00,15/01/2020
1579050000,2020-01-15 01:00:00 +0000 UTC,69.39,0.0,Clear,1016,90,01:00:00,15/01/2020
1579053600,2020-01-15 02:00:00 +0000 UTC,67.39,1.01,Mist,1017,91,02:00:00,15/01/2020
1579057200,2020-01-15 03:00:00 +0000 UTC,66.61,1.01,Mist,1017,91,03:00:00,15/01/2020
1579060800,2020-01-15 04:00:00 +0000 UTC,67.35,1.01,Mist,1017,89,04:00:00,15/01/2020
1579064400,2020-01-15 05:00:00 +0000 UTC,68.65,4.0,Mist,1017,95,05:00:00,15/01/2020
1579068000,2020-01-15 06:00:00 +0000 UTC,69.51,1.99,Mist,1017,94,06:00:00,15/01/2020
1579071600,2020-01-15 07:00:00 +0000 UTC,69.4,1.01,Mist,1017,95,07:00:00,15/01/2020
1579075200,2020-01-15 08:00:00 +0000 UTC,69.35,1.99,Mist,1017,96,08:00:00,15/01/2020
1579075200,2020-01-15 08:00:00 +0000 UTC,69.35,1.99,Rain,1017,96,08:00:00,15/01/2020
1579078800,2020-01-15 09:00:00 +0000 UTC,69.19,1.99,Mist,1017,96,09:00:00,15/01/2020
1579082400,2020-01-15 10:00:00 +0000 UTC,69.44,3.0,Mist,1017,95,10:00:00,15/01/2020
1579082400,2020-01-15 10:00:00 +0000 UTC,69.44,3.0,Rain,1017,95,10:00:00,15/01/2020
1579086000,2020-01-15 11:00:00 +0000 UTC,69.33,1.99,Rain,1016,96,11:00:00,15/01/2020
1579086000,2020-01-15 11:00:00 +0000 UTC,69.33,1.99,Mist,1016,96,11:00:00,15/01/2020
1579089600,2020-01-15 12:00:00 +0000 UTC,69.48,1.99,Mist,1016,96,12:00:00,15/01/2020
1579089600,2020-01-15 12:00:00 +0000 UTC,69.48,1.99,Rain,1016,96,12:00:00,15/01/2020
1579093200,2020-01-15 13:00:00 +0000 UTC,69.58,1.99,Rain,1017,95,13:00:00,15/01/2020
1579093200,2020-01-15 13:00:00 +0000 UTC,69.58,1.99,Mist,1017,95,13:00:00,15/01/2020
1579096800,2020-01-15 14:00:00 +0000 UTC,69.58,1.99,Mist,1018,95,14:00:00,15/01/2020
1579096800,2020-01-15 14:00:00 +0000 UTC,69.58,1.99,Rain,1018,95,14:00:00,15/01/2020
1579100400,2020-01-15 15:00:00 +0000 UTC,70.05,3.0,Rain,1018,88,15:00:00,15/01/2020
1579100400,2020-01-15 15:00:00 +0000 UTC,70.05,3.0,Mist,1018,88,15:00:00,15/01/2020
1579104000,2020-01-15 16:00:00 +0000 UTC,71.53,4.0,Rain,1019,91,16:00:00,15/01/2020
1579107600,2020-01-15 17:00:00 +0000 UTC,74.14,3.0,Clouds,1019,86,17:00:00,15/01/2020
1579111200,2020-01-15 18:00:00 +0000 UTC,75.6,4.0,Clouds,1018,79,18:00:00,15/01/2020
1579114800,2020-01-15 19:00:00 +0000 UTC,77.25,5.01,Clouds,1017,73,19:00:00,15/01/2020
1579118400,2020-01-15 20:00:00 +0000 UTC,78.82,5.99,Clouds,1017,69,20:00:00,15/01/2020
1579122000,2020-01-15 21:00:00 +0000 UTC,79.99,5.01,Clouds,1016,63,21:00:00,15/01/2020
1579125600,2020-01-15 22:00:00 +0000 UTC,80.1,4.0,Clouds,1017,63,22:00:00,15/01/2020
1579129200,2020-01-15 23:00:00 +0000 UTC,77.9,3.0,Clouds,1017,67,23:00:00,15/01/2020
1579132800,2020-01-16 00:00:00 +0000 UTC,76.42,1.01,Clouds,1018,73,00:00:00,16/01/2020
1579136400,2020-01-16 01:00:00 +0000 UTC,75.0,1.99,Clouds,1019,77,01:00:00,16/01/2020
1579140000,2020-01-16 02:00:00 +0000 UTC,73.17,1.99,Clear,1019,78,02:00:00,16/01/2020
1579143600,2020-01-16 03:00:00 +0000 UTC,71.71,1.01,Clear,1020,83,03:00:00,16/01/2020
1579147200,2020-01-16 04:00:00 +0000 UTC,69.96,1.01,Clear,1020,88,04:00:00,16/01/2020
1579150800,2020-01-16 05:00:00 +0000 UTC,69.78,1.01,Clouds,1020,89,05:00:00,16/01/2020
1579154400,2020-01-16 06:00:00 +0000 UTC,69.66,1.01,Clouds,1021,90,06:00:00,16/01/2020
1579158000,2020-01-16 07:00:00 +0000 UTC,69.46,1.01,Clouds,1021,92,07:00:00,16/01/2020
1579161600,2020-01-16 08:00:00 +0000 UTC,69.66,1.01,Clouds,1021,92,08:00:00,16/01/2020
1579165200,2020-01-16 09:00:00 +0000 UTC,69.62,1.99,Mist,1021,93,09:00:00,16/01/2020
1579168800,2020-01-16 10:00:00 +0000 UTC,68.97,1.01,Mist,1022,94,10:00:00,16/01/2020
1579172400,2020-01-16 11:00:00 +0000 UTC,68.63,1.01,Mist,1022,94,11:00:00,16/01/2020
1579176000,2020-01-16 12:00:00 +0000 UTC,68.81,1.01,Mist,1022,94,12:00:00,16/01/2020
1579179600,2020-01-16 13:00:00 +0000 UTC,67.6,1.01,Mist,1023,90,13:00:00,16/01/2020
1579183200,2020-01-16 14:00:00 +0000 UTC,61.09,4.0,Rain,1025,89,14:00:00,16/01/2020
1579183200,2020-01-16 14:00:00 +0000 UTC,61.09,4.0,Mist,1025,89,14:00:00,16/01/2020
1579186800,2020-01-16 15:00:00 +0000 UTC,59.34,1.99,Mist,1025,94,15:00:00,16/01/2020
1579186800,2020-01-16 15:00:00 +0000 UTC,59.34,1.99,Rain,1025,94,15:00:00,16/01/2020
1579190400,2020-01-16 16:00:00 +0000 UTC,58.21,5.01,Mist,1026,93,16:00:00,16/01/2020
1579194000,2020-01-16 17:00:00 +0000 UTC,57.67,1.99,Mist,1026,93,17:00:00,16/01/2020
1579194000,2020-01-16 17:00:00 +0000 UTC,57.67,1.99,Rain,1026,93,17:00:00,16/01/2020
1579197600,2020-01-16 18:00:00 +0000 UTC,57.9,5.99,Mist,1025,92,18:00:00,16/01/2020
1579197600,2020-01-16 18:00:00 +0000 UTC,57.9,5.99,Rain,1025,92,18:00:00,16/01/2020
1579201200,2020-01-16 19:00:00 +0000 UTC,58.69,3.0,Mist,1025,92,19:00:00,16/01/2020
1579204800,2020-01-16 20:00:00 +0000 UTC,58.91,4.0,Rain,1024,92,20:00:00,16/01/2020
1579208400,2020-01-16 21:00:00 +0000 UTC,58.37,4.0,Rain,1023,92,21:00:00,16/01/2020
1579212000,2020-01-16 22:00:00 +0000 UTC,57.6,3.0,Mist,1023,92,22:00:00,16/01/2020
1579215600,2020-01-16 23:00:00 +0000 UTC,57.4,4.0,Mist,1023,93,23:00:00,16/01/2020
1579219200,2020-01-17 00:00:00 +0000 UTC,56.68,1.01,Rain,1024,94,00:00:00,17/01/2020
1579222800,2020-01-17 01:00:00 +0000 UTC,56.57,1.99,Rain,1024,95,01:00:00,17/01/2020
1579222800,2020-01-17 01:00:00 +0000 UTC,56.57,1.99,Mist,1024,95,01:00:00,17/01/2020
1579226400,2020-01-17 02:00:00 +0000 UTC,57.52,4.7,Rain,1024,91,02:00:00,17/01/2020
1579226400,2020-01-17 02:00:00 +0000 UTC,57.52,4.7,Mist,1024,91,02:00:00,17/01/2020
1579230000,2020-01-17 03:00:00 +0000 UTC,57.04,0.0,Rain,1024,96,03:00:00,17/01/2020
1579230000,2020-01-17 03:00:00 +0000 UTC,57.04,0.0,Mist,1024,96,03:00:00,17/01/2020
1579233600,2020-01-17 04:00:00 +0000 UTC,57.85,1.99,Rain,1025,95,04:00:00,17/01/2020
1579237200,2020-01-17 05:00:00 +0000 UTC,57.29,1.01,Rain,1025,95,05:00:00,17/01/2020
1579240800,2020-01-17 06:00:00 +0000 UTC,57.47,0.0,Rain,1025,92,06:00:00,17/01/2020
1579244400,2020-01-17 07:00:00 +0000 UTC,56.64,0.0,Rain,1024,94,07:00:00,17/01/2020
1579244400,2020-01-17 07:00:00 +0000 UTC,56.64,0.0,Mist,1024,94,07:00:00,17/01/2020
1579248000,2020-01-17 08:00:00 +0000 UTC,56.64,0.0,Rain,1024,94,08:00:00,17/01/2020
1579248000,2020-01-17 08:00:00 +0000 UTC,56.64,0.0,Mist,1024,94,08:00:00,17/01/2020
1579251600,2020-01-17 09:00:00 +0000 UTC,56.64,0.0,Mist,1023,94,09:00:00,17/01/2020
1579251600,2020-01-17 09:00:00 +0000 UTC,56.64,0.0,Rain,1023,94,09:00:00,17/01/2020
1579255200,2020-01-17 10:00:00 +0000 UTC,56.64,0.0,Mist,1023,94,10:00:00,17/01/2020
1579258800,2020-01-17 11:00:00 +0000 UTC,55.09,3.36,Mist,1023,94,11:00:00,17/01/2020
1579262400,2020-01-17 12:00:00 +0000 UTC,52.86,3.36,Rain,1023,94,12:00:00,17/01/2020
1579262400,2020-01-17 12:00:00 +0000 UTC,52.86,3.36,Mist,1023,94,12:00:00,17/01/2020
1579266000,2020-01-17 13:00:00 +0000 UTC,52.45,4.7,Mist,1024,93,13:00:00,17/01/2020
1579269600,2020-01-17 14:00:00 +0000 UTC,51.96,3.36,Rain,1024,90,14:00:00,17/01/2020
1579269600,2020-01-17 14:00:00 +0000 UTC,51.96,3.36,Mist,1024,90,14:00:00,17/01/2020
1579273200,2020-01-17 15:00:00 +0000 UTC,51.84,3.36,Rain,1024,91,15:00:00,17/01/2020
1579273200,2020-01-17 15:00:00 +0000 UTC,51.84,3.36,Mist,1024,91,15:00:00,17/01/2020
1579276800,2020-01-17 16:00:00 +0000 UTC,51.84,3.36,Rain,1024,94,16:00:00,17/01/2020
1579280400,2020-01-17 17:00:00 +0000 UTC,50.5,3.36,Rain,1025,88,17:00:00,17/01/2020
1579280400,2020-01-17 17:00:00 +0000 UTC,50.5,3.36,Mist,1025,88,17:00:00,17/01/2020
1579284000,2020-01-17 18:00:00 +0000 UTC,51.96,3.36,Rain,1024,88,18:00:00,17/01/2020
1579284000,2020-01-17 18:00:00 +0000 UTC,51.96,3.36,Mist,1024,88,18:00:00,17/01/2020
1579287600,2020-01-17 19:00:00 +0000 UTC,53.74,3.36,Mist,1021,91,19:00:00,17/01/2020
1579291200,2020-01-17 20:00:00 +0000 UTC,55.72,0.0,Rain,1021,87,20:00:00,17/01/2020
1579294800,2020-01-17 21:00:00 +0000 UTC,56.16,3.36,Clouds,1020,92,21:00:00,17/01/2020
1579298400,2020-01-17 22:00:00 +0000 UTC,58.28,0.0,Clouds,1019,90,22:00:00,17/01/2020
1579302000,2020-01-17 23:00:00 +0000 UTC,57.83,1.01,Clouds,1019,92,23:00:00,17/01/2020
1579305600,2020-01-18 00:00:00 +0000 UTC,57.45,1.01,Clouds,1020,93,00:00:00,18/01/2020
1579309200,2020-01-18 01:00:00 +0000 UTC,57.04,0.0,Mist,1020,89,01:00:00,18/01/2020
1579309200,2020-01-18 01:00:00 +0000 UTC,57.04,0.0,Rain,1020,89,01:00:00,18/01/2020
1579312800,2020-01-18 02:00:00 +0000 UTC,57.81,1.01,Clouds,1020,93,02:00:00,18/01/2020
1579316400,2020-01-18 03:00:00 +0000 UTC,57.45,1.01,Rain,1020,94,03:00:00,18/01/2020
1579320000,2020-01-18 04:00:00 +0000 UTC,57.78,0.0,Mist,1020,95,04:00:00,18/01/2020
1579323600,2020-01-18 05:00:00 +0000 UTC,58.37,1.01,Mist,1019,88,05:00:00,18/01/2020
1579327200,2020-01-18 06:00:00 +0000 UTC,60.53,4.0,Mist,1019,91,06:00:00,18/01/2020
1579327200,2020-01-18 06:00:00 +0000 UTC,60.53,4.0,Rain,1019,91,06:00:00,18/01/2020
1579330800,2020-01-18 07:00:00 +0000 UTC,62.35,1.01,Rain,1019,89,07:00:00,18/01/2020
1579330800,2020-01-18 07:00:00 +0000 UTC,62.35,1.01,Mist,1019,89,07:00:00,18/01/2020
1579334400,2020-01-18 08:00:00 +0000 UTC,63.75,0.0,Mist,1019,87,08:00:00,18/01/2020
1579338000,2020-01-18 09:00:00 +0000 UTC,64.22,1.01,Mist,1020,88,09:00:00,18/01/2020
1579341600,2020-01-18 10:00:00 +0000 UTC,63.45,0.0,Mist,1019,84,10:00:00,18/01/2020
1579345200,2020-01-18 11:00:00 +0000 UTC,63.9,1.01,Mist,1019,89,11:00:00,18/01/2020
1579348800,2020-01-18 12:00:00 +0000 UTC,63.68,0.0,Mist,1020,87,12:00:00,18/01/2020
1579352400,2020-01-18 13:00:00 +0000 UTC,63.12,0.0,Mist,1020,88,13:00:00,18/01/2020
1579352400,2020-01-18 13:00:00 +0000 UTC,63.12,0.0,Rain,1020,88,13:00:00,18/01/2020
1579356000,2020-01-18 14:00:00 +0000 UTC,62.62,1.01,Mist,1021,88,14:00:00,18/01/2020
1579359600,2020-01-18 15:00:00 +0000 UTC,63.84,1.01,Mist,1022,88,15:00:00,18/01/2020
1579363200,2020-01-18 16:00:00 +0000 UTC,61.9,4.0,Rain,1023,92,16:00:00,18/01/2020
1579366800,2020-01-18 17:00:00 +0000 UTC,63.5,5.99,Rain,1024,74,17:00:00,18/01/2020
1579370400,2020-01-18 18:00:00 +0000 UTC,65.55,4.0,Clouds,1024,61,18:00:00,18/01/2020
1579374000,2020-01-18 19:00:00 +0000 UTC,67.66,5.99,Clouds,1023,57,19:00:00,18/01/2020
1579377600,2020-01-18 20:00:00 +0000 UTC,66.49,5.99,Clouds,1022,55,20:00:00,18/01/2020
1579381200,2020-01-18 21:00:00 +0000 UTC,67.28,1.01,Clouds,1022,50,21:00:00,18/01/2020
1579384800,2020-01-18 22:00:00 +0000 UTC,66.33,5.01,Clear,1023,48,22:00:00,18/01/2020
1579388400,2020-01-18 23:00:00 +0000 UTC,64.49,1.01,Clear,1024,52,23:00:00,18/01/2020
1579392000,2020-01-19 00:00:00 +0000 UTC,60.51,5.01,Clear,1024,57,00:00:00,19/01/2020
1579395600,2020-01-19 01:00:00 +0000 UTC,58.28,3.0,Clear,1025,61,01:00:00,19/01/2020
1579399200,2020-01-19 02:00:00 +0000 UTC,55.13,1.99,Clear,1027,59,02:00:00,19/01/2020
1579402800,2020-01-19 03:00:00 +0000 UTC,53.33,7.0,Clear,1027,58,03:00:00,19/01/2020
1579406400,2020-01-19 04:00:00 +0000 UTC,51.22,1.99,Clear,1028,56,04:00:00,19/01/2020
1579410000,2020-01-19 05:00:00 +0000 UTC,49.6,5.01,Clear,1029,56,05:00:00,19/01/2020
1579413600,2020-01-19 06:00:00 +0000 UTC,48.0,3.0,Clear,1029,54,06:00:00,19/01/2020
1579417200,2020-01-19 07:00:00 +0000 UTC,47.03,1.01,Clear,1029,51,07:00:00,19/01/2020
1579420800,2020-01-19 08:00:00 +0000 UTC,45.9,5.99,Clear,1030,52,08:00:00,19/01/2020
1579424400,2020-01-19 09:00:00 +0000 UTC,44.19,7.0,Clear,1030,52,09:00:00,19/01/2020
1579428000,2020-01-19 10:00:00 +0000 UTC,43.03,8.01,Clear,1030,52,10:00:00,19/01/2020
1579431600,2020-01-19 11:00:00 +0000 UTC,42.39,5.99,Clear,1030,51,11:00:00,19/01/2020
1579435200,2020-01-19 12:00:00 +0000 UTC,41.49,5.01,Clear,1031,50,12:00:00,19/01/2020
1579438800,2020-01-19 13:00:00 +0000 UTC,40.87,1.01,Clear,1032,48,13:00:00,19/01/2020
1579442400,2020-01-19 14:00:00 +0000 UTC,41.2,5.01,Clear,1033,45,14:00:00,19/01/2020
1579446000,2020-01-19 15:00:00 +0000 UTC,43.99,7.0,Clear,1034,38,15:00:00,19/01/2020
1579449600,2020-01-19 16:00:00 +0000 UTC,47.19,7.0,Clear,1034,35,16:00:00,19/01/2020
1579453200,2020-01-19 17:00:00 +0000 UTC,50.05,4.0,Clear,1034,32,17:00:00,19/01/2020
1579456800,2020-01-19 18:00:00 +0000 UTC,52.27,7.0,Clear,1034,32,18:00:00,19/01/2020
1579460400,2020-01-19 19:00:00 +0000 UTC,54.21,1.99,Clear,1033,31,19:00:00,19/01/2020
1579464000,2020-01-19 20:00:00 +0000 UTC,55.9,7.0,Clear,1032,32,20:00:00,19/01/2020
1579467600,2020-01-19 21:00:00 +0000 UTC,56.07,5.01,Clear,1031,32,21:00:00,19/01/2020
1579471200,2020-01-19 22:00:00 +0000 UTC,56.14,5.01,Clear,1031,33,22:00:00,19/01/2020
